latitude,longitude,elevation_m,slope_deg,aspect_deg,flood_risk_zone,source,resolution_m
12.8875,74.8478,74.1,0.31,46.8,LOW,SRTM_30m_simulated,150
12.8875,74.84915,76.0,15.14,346.3,LOW,SRTM_30m_simulated,150
12.8875,74.8505,79.2,6.51,194.9,LOW,SRTM_30m_simulated,150
12.8875,74.85185,82.9,20.51,254.2,LOW,SRTM_30m_simulated,150
12.8875,74.8532,85.0,10.66,26.7,LOW,SRTM_30m_simulated,150
12.8875,74.85455,87.6,19.37,286.6,LOW,SRTM_30m_simulated,150
12.8875,74.8559,89.6,21.51,10.1,LOW,SRTM_30m_simulated,150
12.8875,74.85725,92.6,3.73,228.0,LOW,SRTM_30m_simulated,150
12.8875,74.8586,94.9,2.95,329.4,LOW,SRTM_30m_simulated,150
12.8875,74.85995,98.1,12.91,210.0,LOW,SRTM_30m_simulated,150
12.8875,74.8613,101.2,20.44,122.4,LOW,SRTM_30m_simulated,150
12.8875,74.86265,104.1,24.81,62.6,LOW,SRTM_30m_simulated,150
12.8875,74.864,106.6,22.58,221.6,LOW,SRTM_30m_simulated,150
12.8875,74.86535,109.1,20.65,270.1,LOW,SRTM_30m_simulated,150
12.8875,74.8667,112.9,13.65,352.8,LOW,SRTM_30m_simulated,150
12.8875,74.86805,115.3,8.09,310.3,LOW,SRTM_30m_simulated,150
12.8875,74.8694,119.1,19.39,158.4,LOW,SRTM_30m_simulated,150
12.8875,74.87075,121.2,9.95,26.0,LOW,SRTM_30m_simulated,150
12.8875,74.8721,125.2,32.96,52.7,LOW,SRTM_30m_simulated,150
12.8875,74.87345,127.2,12.34,202.5,LOW,SRTM_30m_simulated,150
12.8875,74.8748,131.1,32.36,291.0,LOW,SRTM_30m_simulated,150
12.8875,74.87615,133.5,34.56,45.5,LOW,SRTM_30m_simulated,150
12.8875,74.8775,136.5,26.31,311.5,LOW,SRTM_30m_simulated,150
12.8875,74.87885,139.4,10.77,5.9,LOW,SRTM_30m_simulated,150
12.8875,74.8802,141.9,15.8,79.9,LOW,SRTM_30m_simulated,150
12.8875,74.88155,145.4,2.76,110.7,LOW,SRTM_30m_simulated,150
12.8875,74.8829,147.6,18.8,132.1,LOW,SRTM_30m_simulated,150
12.8875,74.88425,151.5,37.53,52.0,LOW,SRTM_30m_simulated,150
12.8875,74.8856,154.3,9.18,350.1,LOW,SRTM_30m_simulated,150
12.8875,74.88695,157.4,1.09,221.8,LOW,SRTM_30m_simulated,150
12.8875,74.8883,160.1,0.94,291.1,LOW,SRTM_30m_simulated,150
12.8875,74.88965,163.9,20.84,271.7,LOW,SRTM_30m_simulated,150
12.8875,74.891,166.4,30.96,30.9,LOW,SRTM_30m_simulated,150
12.8875,74.89235,168.6,18.45,171.1,LOW,SRTM_30m_simulated,150
12.8875,74.8937,172.6,21.46,72.9,LOW,SRTM_30m_simulated,150
12.8875,74.89505,174.8,41.2,171.0,LOW,SRTM_30m_simulated,150
12.8875,74.8964,177.5,13.57,131.3,LOW,SRTM_30m_simulated,150
12.8875,74.89775,181.3,9.58,87.2,LOW,SRTM_30m_simulated,150
12.8875,74.8991,183.8,33.76,141.7,LOW,SRTM_30m_simulated,150
12.8875,74.90045,187.0,5.89,251.5,LOW,SRTM_30m_simulated,150
12.8875,74.9018,190.0,12.82,235.7,LOW,SRTM_30m_simulated,150
12.8875,74.90315,192.2,31.81,124.5,LOW,SRTM_30m_simulated,150
12.8875,74.9045,195.7,7.5,123.0,LOW,SRTM_30m_simulated,150
12.8875,74.90585,198.8,28.28,132.9,LOW,SRTM_30m_simulated,150
12.8875,74.9072,201.8,37.88,36.1,LOW,SRTM_30m_simulated,150
12.8875,74.90855,204.0,6.4,302.8,LOW,SRTM_30m_simulated,150
12.8875,74.9099,207.3,45.9,111.7,LOW,SRTM_30m_simulated,150
12.88885,74.81,4.2,4.38,155.2,HIGH,SRTM_30m_simulated,150
12.88885,74.81135,5.7,9.63,169.6,MEDIUM,SRTM_30m_simulated,150
12.88885,74.8127,8.2,3.34,267.4,MEDIUM,SRTM_30m_simulated,150
12.88885,74.81405,10.8,10.99,171.4,MEDIUM,SRTM_30m_simulated,150
12.88885,74.8154,12.0,8.52,262.9,MEDIUM,SRTM_30m_simulated,150
12.88885,74.81675,15.4,12.75,280.2,LOW,SRTM_30m_simulated,150
12.88885,74.8181,16.7,17.41,175.1,LOW,SRTM_30m_simulated,150
12.88885,74.81945,19.4,13.63,317.3,LOW,SRTM_30m_simulated,150
12.88885,74.8208,21.2,8.98,350.7,LOW,SRTM_30m_simulated,150
12.88885,74.82215,25.0,17.88,98.2,LOW,SRTM_30m_simulated,150
12.88885,74.8235,27.0,7.92,318.3,LOW,SRTM_30m_simulated,150
12.88885,74.82485,29.7,7.86,353.4,LOW,SRTM_30m_simulated,150
12.88885,74.8262,32.1,1.0,68.8,LOW,SRTM_30m_simulated,150
12.88885,74.82755,34.7,19.69,326.2,LOW,SRTM_30m_simulated,150
12.88885,74.8289,37.1,9.71,149.5,LOW,SRTM_30m_simulated,150
12.88885,74.83025,40.4,1.66,290.5,LOW,SRTM_30m_simulated,150
12.88885,74.8316,42.2,17.5,60.9,LOW,SRTM_30m_simulated,150
12.88885,74.83295,45.4,17.49,297.3,LOW,SRTM_30m_simulated,150
12.88885,74.8343,47.5,20.95,46.6,LOW,SRTM_30m_simulated,150
12.88885,74.83565,50.0,3.21,151.5,LOW,SRTM_30m_simulated,150
12.88885,74.837,52.7,8.42,258.4,LOW,SRTM_30m_simulated,150
12.88885,74.83835,55.1,1.83,261.1,LOW,SRTM_30m_simulated,150
12.88885,74.8397,57.7,3.43,78.8,LOW,SRTM_30m_simulated,150
12.88885,74.84105,60.9,11.91,134.5,LOW,SRTM_30m_simulated,150
12.88885,74.8424,64.0,21.61,10.5,LOW,SRTM_30m_simulated,150
12.88885,74.84375,67.2,22.06,256.5,LOW,SRTM_30m_simulated,150
12.88885,74.8451,68.4,17.09,195.0,LOW,SRTM_30m_simulated,150
12.88885,74.84645,72.0,6.36,138.8,LOW,SRTM_30m_simulated,150
12.88885,74.8478,74.5,13.06,191.6,LOW,SRTM_30m_simulated,150
12.88885,74.84915,76.4,3.95,292.3,LOW,SRTM_30m_simulated,150
12.88885,74.8505,79.7,12.49,203.8,LOW,SRTM_30m_simulated,150
12.88885,74.85185,82.7,15.32,9.9,LOW,SRTM_30m_simulated,150
12.88885,74.8532,84.1,1.3,50.8,LOW,SRTM_30m_simulated,150
12.88885,74.85455,87.3,10.12,332.3,LOW,SRTM_30m_simulated,150
12.88885,74.8559,89.9,13.66,178.5,LOW,SRTM_30m_simulated,150
12.88885,74.85725,93.3,6.59,330.9,LOW,SRTM_30m_simulated,150
12.88885,74.8586,96.2,28.52,327.9,LOW,SRTM_30m_simulated,150
12.88885,74.85995,98.4,8.49,113.6,LOW,SRTM_30m_simulated,150
12.88885,74.8613,101.8,6.54,196.6,LOW,SRTM_30m_simulated,150
12.88885,74.86265,104.0,14.47,301.4,LOW,SRTM_30m_simulated,150
12.88885,74.864,108.0,27.37,197.5,LOW,SRTM_30m_simulated,150
12.88885,74.86535,110.4,16.1,351.0,LOW,SRTM_30m_simulated,150
12.88885,74.8667,113.7,3.22,345.9,LOW,SRTM_30m_simulated,150
12.88885,74.86805,116.2,22.05,329.8,LOW,SRTM_30m_simulated,150
12.88885,74.8694,119.1,13.87,177.8,LOW,SRTM_30m_simulated,150
12.88885,74.87075,122.6,0.53,261.6,LOW,SRTM_30m_simulated,150
12.88885,74.8721,125.0,26.45,328.5,LOW,SRTM_30m_simulated,150
12.88885,74.87345,128.1,29.98,49.9,LOW,SRTM_30m_simulated,150
12.88885,74.8748,130.8,5.19,348.1,LOW,SRTM_30m_simulated,150
12.88885,74.87615,134.7,8.36,350.1,LOW,SRTM_30m_simulated,150
12.88885,74.8775,137.2,29.0,65.6,LOW,SRTM_30m_simulated,150
12.88885,74.87885,139.9,22.35,182.0,LOW,SRTM_30m_simulated,150
12.88885,74.8802,142.7,3.0,329.4,LOW,SRTM_30m_simulated,150
12.88885,74.88155,146.0,17.88,134.9,LOW,SRTM_30m_simulated,150
12.88885,74.8829,148.7,1.92,313.3,LOW,SRTM_30m_simulated,150
12.88885,74.88425,152.1,11.02,63.9,LOW,SRTM_30m_simulated,150
12.88885,74.8856,154.8,21.28,242.0,LOW,SRTM_30m_simulated,150
12.88885,74.88695,157.7,30.35,66.6,LOW,SRTM_30m_simulated,150
12.88885,74.8883,160.4,14.31,97.2,LOW,SRTM_30m_simulated,150
12.88885,74.88965,162.7,23.51,63.2,LOW,SRTM_30m_simulated,150
12.88885,74.891,165.6,27.87,29.5,LOW,SRTM_30m_simulated,150
12.88885,74.89235,169.5,23.21,205.2,LOW,SRTM_30m_simulated,150
12.88885,74.8937,172.8,28.73,238.9,LOW,SRTM_30m_simulated,150
12.88885,74.89505,175.2,31.39,283.3,LOW,SRTM_30m_simulated,150
12.88885,74.8964,178.7,33.99,215.3,LOW,SRTM_30m_simulated,150
12.88885,74.89775,180.6,39.77,156.1,LOW,SRTM_30m_simulated,150
12.88885,74.8991,183.1,7.75,287.2,LOW,SRTM_30m_simulated,150
12.88885,74.90045,186.8,30.21,214.2,LOW,SRTM_30m_simulated,150
12.88885,74.9018,189.8,7.0,49.8,LOW,SRTM_30m_simulated,150
12.88885,74.90315,193.7,9.2,137.1,LOW,SRTM_30m_simulated,150
12.88885,74.9045,196.8,26.09,22.3,LOW,SRTM_30m_simulated,150
12.88885,74.90585,199.3,15.95,15.5,LOW,SRTM_30m_simulated,150
12.88885,74.9072,203.0,0.31,103.6,LOW,SRTM_30m_simulated,150
12.88885,74.90855,205.1,34.45,310.7,LOW,SRTM_30m_simulated,150
12.88885,74.9099,207.7,43.82,162.9,LOW,SRTM_30m_simulated,150
12.8902,74.81,3.2,2.96,248.1,HIGH,SRTM_30m_simulated,150
12.8902,74.81135,5.9,11.99,249.9,MEDIUM,SRTM_30m_simulated,150
12.8902,74.8127,8.8,9.13,30.6,MEDIUM,SRTM_30m_simulated,150
12.8902,74.81405,11.8,2.93,98.0,MEDIUM,SRTM_30m_simulated,150
12.8902,74.8154,13.1,15.67,51.8,MEDIUM,SRTM_30m_simulated,150
12.8902,74.81675,15.3,6.78,53.9,LOW,SRTM_30m_simulated,150
12.8902,74.8181,17.6,14.96,142.4,LOW,SRTM_30m_simulated,150
12.8902,74.81945,20.2,7.44,309.6,LOW,SRTM_30m_simulated,150
12.8902,74.8208,23.0,5.58,260.9,LOW,SRTM_30m_simulated,150
12.8902,74.82215,24.6,12.53,120.9,LOW,SRTM_30m_simulated,150
12.8902,74.8235,27.2,18.09,290.5,LOW,SRTM_30m_simulated,150
12.8902,74.82485,30.0,7.21,55.3,LOW,SRTM_30m_simulated,150
12.8902,74.8262,32.8,2.64,348.9,LOW,SRTM_30m_simulated,150
12.8902,74.82755,34.6,1.35,279.7,LOW,SRTM_30m_simulated,150
12.8902,74.8289,37.1,8.78,82.9,LOW,SRTM_30m_simulated,150
12.8902,74.83025,40.1,7.48,254.3,LOW,SRTM_30m_simulated,150
12.8902,74.8316,42.8,8.73,148.3,LOW,SRTM_30m_simulated,150
12.8902,74.83295,45.2,15.78,82.0,LOW,SRTM_30m_simulated,150
12.8902,74.8343,48.1,18.7,276.1,LOW,SRTM_30m_simulated,150
12.8902,74.83565,51.0,18.52,242.4,LOW,SRTM_30m_simulated,150
12.8902,74.837,52.2,11.54,130.5,LOW,SRTM_30m_simulated,150
12.8902,74.83835,56.1,1.69,70.2,LOW,SRTM_30m_simulated,150
12.8902,74.8397,59.2,1.98,209.3,LOW,SRTM_30m_simulated,150
12.8902,74.84105,60.8,11.59,29.9,LOW,SRTM_30m_simulated,150
12.8902,74.8424,63.0,12.87,197.7,LOW,SRTM_30m_simulated,150
12.8902,74.84375,66.1,20.03,339.1,LOW,SRTM_30m_simulated,150
12.8902,74.8451,68.9,15.23,113.4,LOW,SRTM_30m_simulated,150
12.8902,74.84645,71.5,7.95,296.1,LOW,SRTM_30m_simulated,150
12.8902,74.8478,75.1,8.44,52.6,LOW,SRTM_30m_simulated,150
12.8902,74.84915,77.7,2.23,247.6,LOW,SRTM_30m_simulated,150
12.8902,74.8505,81.3,15.36,194.9,LOW,SRTM_30m_simulated,150
12.8902,74.85185,83.0,2.12,225.8,LOW,SRTM_30m_simulated,150
12.8902,74.8532,85.4,10.34,224.9,LOW,SRTM_30m_simulated,150
12.8902,74.85455,88.0,18.47,61.0,LOW,SRTM_30m_simulated,150
12.8902,74.8559,91.4,8.05,319.1,LOW,SRTM_30m_simulated,150
12.8902,74.85725,93.8,8.61,271.2,LOW,SRTM_30m_simulated,150
12.8902,74.8586,96.4,9.09,270.8,LOW,SRTM_30m_simulated,150
12.8902,74.85995,98.6,14.43,147.1,LOW,SRTM_30m_simulated,150
12.8902,74.8613,101.4,13.12,157.0,LOW,SRTM_30m_simulated,150
12.8902,74.86265,104.3,10.45,327.3,LOW,SRTM_30m_simulated,150
12.8902,74.864,106.3,2.89,248.8,LOW,SRTM_30m_simulated,150
12.8902,74.86535,110.9,3.25,195.3,LOW,SRTM_30m_simulated,150
12.8902,74.8667,113.0,4.91,159.9,LOW,SRTM_30m_simulated,150
12.8902,74.86805,116.1,18.53,147.2,LOW,SRTM_30m_simulated,150
12.8902,74.8694,119.6,28.99,240.7,LOW,SRTM_30m_simulated,150
12.8902,74.87075,122.6,1.58,310.0,LOW,SRTM_30m_simulated,150
12.8902,74.8721,125.1,24.58,318.1,LOW,SRTM_30m_simulated,150
12.8902,74.87345,128.1,1.7,270.5,LOW,SRTM_30m_simulated,150
12.8902,74.8748,131.3,28.19,104.0,LOW,SRTM_30m_simulated,150
12.8902,74.87615,134.5,25.07,113.7,LOW,SRTM_30m_simulated,150
12.8902,74.8775,137.1,2.96,231.4,LOW,SRTM_30m_simulated,150
12.8902,74.87885,139.5,29.96,278.0,LOW,SRTM_30m_simulated,150
12.8902,74.8802,143.2,30.22,256.4,LOW,SRTM_30m_simulated,150
12.8902,74.88155,146.5,16.64,159.5,LOW,SRTM_30m_simulated,150
12.8902,74.8829,148.2,31.78,112.8,LOW,SRTM_30m_simulated,150
12.8902,74.88425,152.0,28.69,203.8,LOW,SRTM_30m_simulated,150
12.8902,74.8856,155.6,29.21,46.1,LOW,SRTM_30m_simulated,150
12.8902,74.88695,158.2,35.43,277.7,LOW,SRTM_30m_simulated,150
12.8902,74.8883,161.8,34.62,4.3,LOW,SRTM_30m_simulated,150
12.8902,74.88965,164.0,32.94,283.1,LOW,SRTM_30m_simulated,150
12.8902,74.891,166.8,39.04,317.7,LOW,SRTM_30m_simulated,150
12.8902,74.89235,169.9,3.71,341.5,LOW,SRTM_30m_simulated,150
12.8902,74.8937,173.1,18.06,330.2,LOW,SRTM_30m_simulated,150
12.8902,74.89505,176.2,39.02,109.1,LOW,SRTM_30m_simulated,150
12.8902,74.8964,179.2,3.51,323.7,LOW,SRTM_30m_simulated,150
12.8902,74.89775,183.2,35.94,330.1,LOW,SRTM_30m_simulated,150
12.8902,74.8991,184.7,25.76,16.9,LOW,SRTM_30m_simulated,150
12.8902,74.90045,188.2,16.91,308.9,LOW,SRTM_30m_simulated,150
12.8902,74.9018,190.2,0.01,5.2,LOW,SRTM_30m_simulated,150
12.8902,74.90315,194.1,37.95,331.3,LOW,SRTM_30m_simulated,150
12.8902,74.9045,196.2,4.36,235.3,LOW,SRTM_30m_simulated,150
12.8902,74.90585,199.7,16.43,335.9,LOW,SRTM_30m_simulated,150
12.8902,74.9072,203.4,23.99,149.9,LOW,SRTM_30m_simulated,150
12.8902,74.90855,205.6,45.46,264.7,LOW,SRTM_30m_simulated,150
12.8902,74.9099,208.0,21.23,216.5,LOW,SRTM_30m_simulated,150
12.89155,74.81,5.3,5.04,273.3,MEDIUM,SRTM_30m_simulated,150
12.89155,74.81135,5.8,6.45,35.0,MEDIUM,SRTM_30m_simulated,150
12.89155,74.8127,8.1,8.88,126.7,MEDIUM,SRTM_30m_simulated,150
12.89155,74.81405,11.2,3.34,86.2,MEDIUM,SRTM_30m_simulated,150
12.89155,74.8154,13.4,10.24,98.1,MEDIUM,SRTM_30m_simulated,150
12.89155,74.81675,15.4,15.84,113.3,LOW,SRTM_30m_simulated,150
12.89155,74.8181,18.1,10.31,64.1,LOW,SRTM_30m_simulated,150
12.89155,74.81945,20.0,15.55,355.2,LOW,SRTM_30m_simulated,150
12.89155,74.8208,22.9,10.88,231.7,LOW,SRTM_30m_simulated,150
12.89155,74.82215,26.0,10.95,317.0,LOW,SRTM_30m_simulated,150
12.89155,74.8235,27.7,6.81,54.5,LOW,SRTM_30m_simulated,150
12.89155,74.82485,30.5,14.81,302.1,LOW,SRTM_30m_simulated,150
12.89155,74.8262,32.1,9.43,201.5,LOW,SRTM_30m_simulated,150
12.89155,74.82755,35.8,4.71,286.0,LOW,SRTM_30m_simulated,150
12.89155,74.8289,37.1,9.25,94.2,LOW,SRTM_30m_simulated,150
12.89155,74.83025,40.5,14.3,9.7,LOW,SRTM_30m_simulated,150
12.89155,74.8316,43.6,3.61,244.7,LOW,SRTM_30m_simulated,150
12.89155,74.83295,45.7,10.35,138.7,LOW,SRTM_30m_simulated,150
12.89155,74.8343,48.6,18.08,98.8,LOW,SRTM_30m_simulated,150
12.89155,74.83565,51.3,11.56,311.2,LOW,SRTM_30m_simulated,150
12.89155,74.837,53.9,17.57,185.4,LOW,SRTM_30m_simulated,150
12.89155,74.83835,56.5,19.8,103.1,LOW,SRTM_30m_simulated,150
12.89155,74.8397,58.6,21.76,317.7,LOW,SRTM_30m_simulated,150
12.89155,74.84105,61.7,21.1,48.8,LOW,SRTM_30m_simulated,150
12.89155,74.8424,63.8,2.93,190.2,LOW,SRTM_30m_simulated,150
12.89155,74.84375,67.0,8.17,294.3,LOW,SRTM_30m_simulated,150
12.89155,74.8451,69.8,3.68,238.9,LOW,SRTM_30m_simulated,150
12.89155,74.84645,72.4,6.34,43.5,LOW,SRTM_30m_simulated,150
12.89155,74.8478,74.5,12.2,36.5,LOW,SRTM_30m_simulated,150
12.89155,74.84915,77.8,5.39,189.5,LOW,SRTM_30m_simulated,150
12.89155,74.8505,79.8,14.64,185.2,LOW,SRTM_30m_simulated,150
12.89155,74.85185,83.2,0.93,301.8,LOW,SRTM_30m_simulated,150
12.89155,74.8532,86.5,10.89,129.2,LOW,SRTM_30m_simulated,150
12.89155,74.85455,87.8,14.2,176.4,LOW,SRTM_30m_simulated,150
12.89155,74.8559,91.2,15.14,141.5,LOW,SRTM_30m_simulated,150
12.89155,74.85725,94.7,17.59,270.2,LOW,SRTM_30m_simulated,150
12.89155,74.8586,96.5,19.99,206.7,LOW,SRTM_30m_simulated,150
12.89155,74.85995,98.8,26.5,131.2,LOW,SRTM_30m_simulated,150
12.89155,74.8613,101.5,27.61,334.1,LOW,SRTM_30m_simulated,150
12.89155,74.86265,103.7,1.97,152.7,LOW,SRTM_30m_simulated,150
12.89155,74.864,108.4,16.52,346.3,LOW,SRTM_30m_simulated,150
12.89155,74.86535,110.9,9.1,315.0,LOW,SRTM_30m_simulated,150
12.89155,74.8667,114.2,31.73,277.3,LOW,SRTM_30m_simulated,150
12.89155,74.86805,116.1,5.01,114.8,LOW,SRTM_30m_simulated,150
12.89155,74.8694,119.6,0.55,28.9,LOW,SRTM_30m_simulated,150
12.89155,74.87075,122.3,30.06,11.1,LOW,SRTM_30m_simulated,150
12.89155,74.8721,125.1,18.71,241.8,LOW,SRTM_30m_simulated,150
12.89155,74.87345,128.1,7.46,226.0,LOW,SRTM_30m_simulated,150
12.89155,74.8748,132.6,6.49,102.7,LOW,SRTM_30m_simulated,150
12.89155,74.87615,134.7,30.06,180.5,LOW,SRTM_30m_simulated,150
12.89155,74.8775,138.6,6.77,85.8,LOW,SRTM_30m_simulated,150
12.89155,74.87885,140.8,28.5,307.2,LOW,SRTM_30m_simulated,150
12.89155,74.8802,144.3,7.93,153.8,LOW,SRTM_30m_simulated,150
12.89155,74.88155,146.7,18.17,101.6,LOW,SRTM_30m_simulated,150
12.89155,74.8829,149.9,26.81,241.6,LOW,SRTM_30m_simulated,150
12.89155,74.88425,151.7,6.26,117.8,LOW,SRTM_30m_simulated,150
12.89155,74.8856,155.4,29.5,128.9,LOW,SRTM_30m_simulated,150
12.89155,74.88695,158.1,33.87,269.9,LOW,SRTM_30m_simulated,150
12.89155,74.8883,161.2,33.78,61.8,LOW,SRTM_30m_simulated,150
12.89155,74.88965,164.4,14.22,140.8,LOW,SRTM_30m_simulated,150
12.89155,74.891,167.6,22.88,299.4,LOW,SRTM_30m_simulated,150
12.89155,74.89235,170.1,33.14,244.8,LOW,SRTM_30m_simulated,150
12.89155,74.8937,172.5,10.56,99.4,LOW,SRTM_30m_simulated,150
12.89155,74.89505,176.8,25.48,58.8,LOW,SRTM_30m_simulated,150
12.89155,74.8964,178.3,40.17,219.5,LOW,SRTM_30m_simulated,150
12.89155,74.89775,181.3,25.29,170.2,LOW,SRTM_30m_simulated,150
12.89155,74.8991,184.7,13.05,246.5,LOW,SRTM_30m_simulated,150
12.89155,74.90045,188.6,24.46,284.2,LOW,SRTM_30m_simulated,150
12.89155,74.9018,190.8,3.85,89.5,LOW,SRTM_30m_simulated,150
12.89155,74.90315,194.5,37.17,141.2,LOW,SRTM_30m_simulated,150
12.89155,74.9045,197.0,16.63,9.3,LOW,SRTM_30m_simulated,150
12.89155,74.90585,200.1,8.39,340.0,LOW,SRTM_30m_simulated,150
12.89155,74.9072,203.6,10.39,72.2,LOW,SRTM_30m_simulated,150
12.89155,74.90855,205.0,23.62,154.4,LOW,SRTM_30m_simulated,150
12.89155,74.9099,208.6,15.68,75.7,LOW,SRTM_30m_simulated,150
12.8929,74.81,4.7,8.11,350.5,HIGH,SRTM_30m_simulated,150
12.8929,74.81135,7.1,10.88,95.8,MEDIUM,SRTM_30m_simulated,150
12.8929,74.8127,9.0,6.99,241.4,MEDIUM,SRTM_30m_simulated,150
12.8929,74.81405,11.1,14.9,147.5,MEDIUM,SRTM_30m_simulated,150
12.8929,74.8154,13.6,1.49,75.0,MEDIUM,SRTM_30m_simulated,150
12.8929,74.81675,15.9,11.72,330.5,LOW,SRTM_30m_simulated,150
12.8929,74.8181,16.7,0.86,145.8,LOW,SRTM_30m_simulated,150
12.8929,74.81945,20.4,5.17,170.9,LOW,SRTM_30m_simulated,150
12.8929,74.8208,22.3,11.44,75.4,LOW,SRTM_30m_simulated,150
12.8929,74.82215,24.2,6.04,357.0,LOW,SRTM_30m_simulated,150
12.8929,74.8235,28.2,6.44,231.6,LOW,SRTM_30m_simulated,150
12.8929,74.82485,30.0,1.44,41.0,LOW,SRTM_30m_simulated,150
12.8929,74.8262,32.9,4.1,281.7,LOW,SRTM_30m_simulated,150
12.8929,74.82755,35.4,19.19,104.3,LOW,SRTM_30m_simulated,150
12.8929,74.8289,38.0,6.23,86.7,LOW,SRTM_30m_simulated,150
12.8929,74.83025,40.7,0.53,23.2,LOW,SRTM_30m_simulated,150
12.8929,74.8316,43.2,0.01,71.7,LOW,SRTM_30m_simulated,150
12.8929,74.83295,45.7,13.8,225.1,LOW,SRTM_30m_simulated,150
12.8929,74.8343,48.5,20.54,61.3,LOW,SRTM_30m_simulated,150
12.8929,74.83565,50.8,16.63,125.1,LOW,SRTM_30m_simulated,150
12.8929,74.837,53.8,3.79,332.8,LOW,SRTM_30m_simulated,150
12.8929,74.83835,56.2,13.37,127.2,LOW,SRTM_30m_simulated,150
12.8929,74.8397,59.3,22.85,70.2,LOW,SRTM_30m_simulated,150
12.8929,74.84105,61.7,19.41,290.1,LOW,SRTM_30m_simulated,150
12.8929,74.8424,64.1,23.89,142.0,LOW,SRTM_30m_simulated,150
12.8929,74.84375,66.9,9.37,299.2,LOW,SRTM_30m_simulated,150
12.8929,74.8451,70.3,24.14,104.8,LOW,SRTM_30m_simulated,150
12.8929,74.84645,72.2,20.14,53.4,LOW,SRTM_30m_simulated,150
12.8929,74.8478,75.2,25.68,108.9,LOW,SRTM_30m_simulated,150
12.8929,74.84915,78.8,2.02,211.9,LOW,SRTM_30m_simulated,150
12.8929,74.8505,80.3,12.12,125.6,LOW,SRTM_30m_simulated,150
12.8929,74.85185,83.4,11.14,153.2,LOW,SRTM_30m_simulated,150
12.8929,74.8532,85.7,27.02,217.6,LOW,SRTM_30m_simulated,150
12.8929,74.85455,88.2,21.29,156.5,LOW,SRTM_30m_simulated,150
12.8929,74.8559,91.1,2.35,292.7,LOW,SRTM_30m_simulated,150
12.8929,74.85725,93.9,24.47,284.1,LOW,SRTM_30m_simulated,150
12.8929,74.8586,97.1,13.18,50.9,LOW,SRTM_30m_simulated,150
12.8929,74.85995,99.0,17.24,334.4,LOW,SRTM_30m_simulated,150
12.8929,74.8613,102.2,9.26,317.0,LOW,SRTM_30m_simulated,150
12.8929,74.86265,104.9,1.1,269.0,LOW,SRTM_30m_simulated,150
12.8929,74.864,107.3,4.64,134.6,LOW,SRTM_30m_simulated,150
12.8929,74.86535,111.2,31.1,330.9,LOW,SRTM_30m_simulated,150
12.8929,74.8667,113.4,28.0,198.0,LOW,SRTM_30m_simulated,150
12.8929,74.86805,116.8,8.14,132.5,LOW,SRTM_30m_simulated,150
12.8929,74.8694,120.5,9.85,212.5,LOW,SRTM_30m_simulated,150
12.8929,74.87075,122.4,11.1,345.8,LOW,SRTM_30m_simulated,150
12.8929,74.8721,126.8,16.04,281.9,LOW,SRTM_30m_simulated,150
12.8929,74.87345,128.5,33.76,334.5,LOW,SRTM_30m_simulated,150
12.8929,74.8748,130.7,16.56,250.3,LOW,SRTM_30m_simulated,150
12.8929,74.87615,134.9,24.28,350.5,LOW,SRTM_30m_simulated,150
12.8929,74.8775,137.2,22.04,35.9,LOW,SRTM_30m_simulated,150
12.8929,74.87885,140.9,22.83,145.2,LOW,SRTM_30m_simulated,150
12.8929,74.8802,143.9,27.58,160.4,LOW,SRTM_30m_simulated,150
12.8929,74.88155,147.4,24.57,77.0,LOW,SRTM_30m_simulated,150
12.8929,74.8829,149.6,7.09,312.2,LOW,SRTM_30m_simulated,150
12.8929,74.88425,152.1,30.11,76.2,LOW,SRTM_30m_simulated,150
12.8929,74.8856,155.5,6.95,144.2,LOW,SRTM_30m_simulated,150
12.8929,74.88695,158.8,37.59,41.0,LOW,SRTM_30m_simulated,150
12.8929,74.8883,160.4,28.5,144.7,LOW,SRTM_30m_simulated,150
12.8929,74.88965,164.3,16.54,207.2,LOW,SRTM_30m_simulated,150
12.8929,74.891,166.7,15.11,318.2,LOW,SRTM_30m_simulated,150
12.8929,74.89235,170.9,27.55,32.3,LOW,SRTM_30m_simulated,150
12.8929,74.8937,172.6,40.86,16.7,LOW,SRTM_30m_simulated,150
12.8929,74.89505,175.9,32.32,133.8,LOW,SRTM_30m_simulated,150
12.8929,74.8964,179.3,14.42,102.8,LOW,SRTM_30m_simulated,150
12.8929,74.89775,183.0,42.15,30.7,LOW,SRTM_30m_simulated,150
12.8929,74.8991,185.9,4.59,274.1,LOW,SRTM_30m_simulated,150
12.8929,74.90045,188.0,0.75,287.7,LOW,SRTM_30m_simulated,150
12.8929,74.9018,192.4,23.87,103.2,LOW,SRTM_30m_simulated,150
12.8929,74.90315,194.0,4.63,339.4,LOW,SRTM_30m_simulated,150
12.8929,74.9045,196.8,26.65,91.9,LOW,SRTM_30m_simulated,150
12.8929,74.90585,200.1,35.87,165.1,LOW,SRTM_30m_simulated,150
12.8929,74.9072,203.5,1.23,128.9,LOW,SRTM_30m_simulated,150
12.8929,74.90855,206.0,15.92,198.3,LOW,SRTM_30m_simulated,150
12.8929,74.9099,209.0,24.0,355.4,LOW,SRTM_30m_simulated,150
12.89425,74.81,4.3,4.02,119.0,HIGH,SRTM_30m_simulated,150
